2.015459927720173283e+01,2.136464285946324182e+01
2.388083357793715322e+01,2.393108790405334574e+01
2.589610800994103812e+01,2.184466286743252184e+01
2.058577992605375684e+01,3.512033879712639362e+01
2.146080873671843037e+01,9.612924600381349549e+00
1.499589066183821373e+01,1.946781529152216805e+01
1.591120988601639041e+01,1.945157291434547986e+01
1.559043509785589521e+01,1.543147708475458657e+01
1.653374389810598899e+01,2.645701675318434454e+01
2.407471220699674319e+01,1.076476787838933014e+01
2.353611334763149543e+01,2.034062573018577780e+01
2.026247246922666534e+01,2.484393182252709664e+01
1.711960500132168050e+01,2.224190626230095447e+01
1.903046986965038911e+01,1.896263367418310608e+01
1.276222300607244975e+01,1.793959203198870966e+01
2.921164923681608627e+01,1.943878866555715845e+01
3.077112739540666908e+01,2.565887046716591868e+01
2.096852228313100497e+01,1.838793497417153588e+01
2.146545569229345318e+01,2.315412734222537594e+01
1.740435567604118106e+01,2.667097727683166752e+01
1.764304082994001988e+01,8.855784554177434487e+00
2.653855132518297921e+01,2.120339814125256339e+01
2.070360868843618007e+01,1.818915827686613795e+01
7.255766902911906513e+00,2.115313519256235253e+01
2.296777377622227689e+01,1.829525861139179455e+01
1.426896636560493192e+01,1.910890624366478008e+01
2.054591382705820735e+01,2.286861621873012851e+01
2.893553893436229174e+01,1.853374437129153662e+01
2.146474708002551424e+01,1.490520848584985814e+01
2.248191060039715339e+01,1.785930309259805071e+01
1.925033357300873149e+01,1.962381700324872114e+01
2.034822886630798777e+01,2.571115232730286237e+01
2.068337115701170958e+01,1.529855867699165550e+01
2.139035872515731995e+01,1.587171909287489413e+01
2.018917854255444766e+01,1.643909318273414755e+01
2.181431137573479617e+01,2.890851458833607524e+01
1.694274684933849784e+01,2.016971550848908379e+01
1.423560773093642240e+01,2.490782830687217597e+01
2.461920767926812914e+01,1.785346544435396865e+01
2.350249619631261666e+01,1.341660326409584236e+01
1.782389994972863789e+01,2.724963510577858017e+01
1.382146821003676251e+01,2.039281020014776047e+01
2.000771889213111265e+01,1.137878601617299879e+01
1.665851357633517438e+01,2.259309134774774108e+01
2.229881874057112512e+01,1.381171189585893266e+01
2.367386273297453059e+01,1.503832717065913016e+01
2.052925105633997305e+01,1.727090246283761132e+01
2.736787633152756527e+01,1.327061739876302937e+01
2.409943893009115712e+01,1.701692075716436037e+01
2.055771807253270467e+01,1.703779778169216641e+01
4.089078902762484091e+01,2.238003767742151950e+01
4.534797322629346183e+01,2.154223007566947956e+01
3.765330936185268484e+01,2.221524384122654538e+01
3.523190186944874114e+01,7.184673560148265636e+00
3.301416692552695054e+01,1.242949967447415105e+01
4.006994243546285617e+01,2.089980624392922337e+01
3.991933059582285637e+01,2.167428436908934231e+01
4.583122369859363232e+01,2.723688991489041911e+01
4.324740814026639413e+01,1.987447846058746848e+01
4.208860775819169930e+01,1.556358750904854382e+01
3.947175225535426790e+01,1.930356176140659841e+01
4.229514692706665357e+01,2.745820171572773916e+01
4.463256644638250492e+01,1.824673271911554195e+01
3.831319014994929972e+01,1.566240373551653775e+01
3.813081480135056722e+01,2.245823221337507647e+01
4.608934573372037846e+01,2.071755417320976278e+01
3.482397441901829893e+01,1.148159164807129073e+01
4.495889743183240483e+01,1.764967266845743410e+01
3.706141764090227753e+01,1.586524183330880966e+01
4.387794498461694559e+01,1.536416181662583291e+01
3.480788369825494755e+01,2.310007748621869084e+01
4.037995127524563088e+01,2.270532431323005085e+01
3.798334063798479576e+01,2.651687917303580377e+01
3.764739406196701310e+01,1.569038643881035711e+01
4.005464250227974077e+01,1.231978337540852664e+01
4.031070477517304340e+01,1.579505911828463738e+01
4.245179049765956592e+01,1.665359186373314415e+01
3.973111484901343715e+01,2.270228091958058769e+01
4.191506518229947176e+01,9.031003833473178588e+00
4.808084209278954546e+01,1.737179509957461576e+01
3.320651031739372883e+01,1.701867171999338524e+01
4.546094088923624810e+01,1.068031118355216336e+01
3.843627189066806693e+01,1.955356789871810363e+01
3.933866443856886974e+01,2.162638232913630176e+01
4.913780755016445312e+01,2.637465525738668148e+01
3.942057696838183745e+01,2.575912983292704794e+01
3.853150003067253238e+01,1.522132399604829800e+01
3.490084347916769758e+01,2.203123124725810200e+01
3.651574129781011635e+01,1.602835296025675049e+01
3.743888964393511998e+01,1.980824949634080312e+01
4.453374579785108267e+01,2.548001446400574110e+01
3.577909627033646700e+01,1.969425432785197572e+01
4.599627940112087288e+01,2.596315703053443968e+01
4.519799119683402466e+01,2.863173087413228046e+01
4.221355882111243574e+01,1.699168822503823861e+01
4.022557473120959060e+01,2.118223659807672377e+01
3.850632148395374088e+01,1.533220238369515442e+01
3.754052963584935299e+01,2.483601333557774282e+01
3.245787795850616675e+01,1.829738881916739146e+01
4.127232471284737159e+01,2.410560705467917231e+01
2.557404886323115889e+01,5.589181098838132300e+01
3.307936494049107523e+01,3.344313909158796605e+01
3.284817676920145857e+01,4.132617893172024282e+01
3.026233297544668233e+01,3.996367155419781625e+01
3.006663503021829342e+01,4.351886859659216356e+01
2.940081309546285127e+01,4.663849895041630589e+01
3.038570573297662136e+01,3.742570096225056631e+01
2.982378037223726608e+01,4.174936655886689607e+01
2.950551015619772954e+01,3.948535964000709697e+01
2.950950622872657902e+01,4.153148873878112113e+01
3.613117832816309516e+01,4.436989369126889926e+01
2.817506296356503981e+01,3.320687618306327238e+01
3.022930172377617453e+01,4.433209053076203787e+01
3.562058332414666495e+01,4.253343339677064705e+01
3.201227717632362868e+01,4.885144801716582919e+01
2.275666262640512727e+01,4.868854213837373379e+01
3.157857748175458923e+01,4.025818321443593817e+01
2.655276492955385592e+01,4.900422745098560284e+01
3.666021394433154512e+01,4.073353327529197543e+01
3.192703568330091102e+01,4.130161945978102267e+01
3.312212632659084477e+01,4.319151234249076765e+01
3.068146909396035937e+01,4.004922208898318559e+01
3.119816747694110504e+01,3.621419584956532134e+01
3.513624850382714726e+01,4.313581012288209138e+01
2.687822056683723204e+01,4.566248008470763864e+01
4.437928926388474338e+01,4.378147336120419908e+01
3.841298440079839338e+01,3.538537831863395411e+01
3.637156261510261857e+01,4.161564023245797728e+01
3.417073659532030661e+01,3.792179063488197954e+01
3.451613183116293726e+01,3.264321200871664530e+01
2.860479271989215633e+01,3.881930512622147234e+01
2.983667036700393638e+01,3.716805003792085671e+01
3.031365967790101124e+01,4.383532708169774850e+01
3.082911191164892983e+01,3.304570703735810611e+01
2.867947044902600240e+01,3.504089417876512158e+01
3.235186970272787477e+01,4.501295066996789984e+01
3.467886626503836567e+01,4.263022139387062026e+01
2.511338263577756180e+01,4.349429141271913579e+01
2.733977253141117458e+01,4.250023126233540438e+01
3.313386368416053074e+01,4.670989601874143204e+01
3.074453724966853230e+01,3.847547685613812263e+01
3.056176009906830870e+01,4.488076196521850392e+01
3.204165377973725271e+01,4.612443772798502550e+01
2.833717551722897454e+01,3.841045977454217564e+01
2.960258101837847633e+01,4.193670954375338766e+01
3.110175542363863599e+01,3.680327605451433470e+01
2.563608209112162584e+01,3.793761950258468119e+01
2.433689510404816758e+01,4.123207769223199648e+01
2.735637078137617806e+01,4.580720518308082490e+01
2.831782227316204370e+01,3.961214195057909393e+01
